"","Glut-DACH2-LMANsh","Glut-DACH2-6","Glut-DACH2-LMANco","Glut-Im","Oligo-2","Glut-DACH2-HVCra-Pre","Glut-SATB2-1","Glut-DACH2-1","Glut-DACH2-8","Glut-DACH2-HVCra","Glut-DACH2-5","Glut-DACH2-2","Glut-CACNA1H-2","GABA-8","Glut-CACNA1H-1","Glut-NB","Glut-CACNA1H-3","Glut-CACNA1H-4","OPC","Glut-CACNA1H-RA","GABA-7","Glut-DACH2-3","Glut-DACH2-7","Glut-DACH2-4","Glut-DACH2-HVCx","GABA-2-1","Astro-3","Astro-1","GABA-4-1","Glut-GABA","GABA-Im","GABA-1-1","GABA-2-2","GABA-6","Glut-NSC","GABA-5-2","GABA-5-1","Oligo-1","GABA-3","GABA-4-2","Epen","GABA-1-2","GABA-2-3","Astro-2","Endo","Oligo-3","Micro"
"0156 OB-in Frmd7 Gaba_7",0.0148708126178321,0,0.00104195125162006,0.002754661068108,0,0.000787496706680805,0,0.00684547265059067,0,0.0322490167086371,0.00946689191434498,0.00195455251875859,0,0,0,0,0.00412113626426346,0,0,0.00106600547399022,0.000901599156922108,0,0.239217794531956,0,0,0,0,0,0,0.0071908754756506,0.00192146341829079,0.0348663581221939,0.000966905866866031,0,0,0.00467320337452456,0,0,0.000680839138133384,0,0,0.00295237635374703,0,0,0,0,0
"0157 OB-in Frmd7 Gaba_8",0.00401102665256483,0,0,0,0,0,0,0,0,0.127096921856973,0,0,0,0,0,0,0,0,0,0,0,0.00669647657760914,0.0070085423669129,0,0,0,0,0,0,0.0274608671299978,0.00926281683689596,0.0173801944754464,0,0,0,0.178993915006287,0,0,0.00181098379706376,0,0,0.00164501867231087,0,0,0,0,0
"0158 OB-out Frmd7 Gaba_1",0.190381343656501,0,0,0,0,0.0152906315985622,0,0,0,0.00119149282595538,0,0,0,0,0,0.011558984112413,0.000841896101383815,0,0,0.071581868620771,0.00548042071978841,0,0.00686855357581196,0,0,0,0,0,0.00188281149271738,0,0.00215177920339445,0,0.021483179984856,0,0,0,0,0,0.00306546154656336,0,0,0,0,0.00145419501889081,0,0,0
"0159 OB-out Frmd7 Gaba_2",0.077678905854568,0.00208817998297947,0.00370365767535069,0,0,0.00143049005202861,0,0,0,0,0,0,0,0,0,0.0659284952411283,0,0,0,0.0793776342114318,0,0,0.0569394305228061,0,0,0.000719775680305522,0,0,0.000743890617656122,0,0.00167933053330667,0.00113164613013944,0.000804655243790999,0,0.00230466441143697,0,0,0,0.0161980327779021,0,0,0,0,0,0,0,0
"0160 OB-out Frmd7 Gaba_3",0.00154590457538316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585286379685053,0,0,0,0.00270820657513166,0,0,0,0,0,0,0,0,0,0,0.0153901872212948,0,0.0740121148843624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0161 OB-mi Frmd7 Gaba_1",0.00611382821327776,0,0.00176016334279626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397544545302198,0,0,0,0,0,0,0,0,0,0.189157336151875,0,0,0,0,0,0,0,0
"0162 OB Dopa-Gaba_1",0.00104338756481981,0.000587436335068964,0.172923300407629,0,0,0,0,0,0,0.0186042586201148,0,0,0,0,0,0,0,0,0,0.0457682687685589,0,0,0,0,0,0,0,0,0.00285659904760687,0.000726235652543689,0,0.00183539575996489,0.00104290153629278,0,0,0.00497388016617404,0,0,0.0624819579787277,0,0,0,0.0106931527358466,0,0,0,0
"0163 OB Dopa-Gaba_2",0.00714288544285998,0.00316715362895967,0.347115433191119,0,0,0,0,0,0,0,0,0,0,0,0,0.00280515131241239,0,0,0,0.00891136023940785,0,0,0.014257197249092,0,0,0,0,0,0,0,0,0,0,0,0,0.0113152974529103,0,0,0.00628569901952951,0,0,0.00497465067347449,0,0,0,0,0
"0165 OB Dopa-Gaba_4",0.00400546083619567,0,0.0316638453357287,0,0,0,0,0,0,0,0,0,0,0,0,0.127508183216481,0,0,0,0.00734421287098263,0,0,0,0,0,0,0,0,0,0.0024668848742716,0.313096589025872,0,0,0,0,0.00355513070450751,0,0,0.00452662140015317,0,0,0.00501280140372648,0,0,0,0,0
"0166 OB-STR-CTX Inh IMN_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131249018741816,0,0,0,0,0,0,0,0,0,0,0.0137788507492395,0,0,0,0,0,0,0,0.43950900561306,0,0,0,0,0,0,0,0,0.0578521587897351,0,0,0
"0167 OB-STR-CTX Inh IMN_2",0.0172075591461074,0,0,0.00152330018405686,0,0,0,0,0,0,0,0,0,0,0,0.205050567799532,0,0,0,0,0,0,0.00116846463017451,0,0,0,0,0,0,0,0.316895981767196,0,0,0,0,0,0,0,0,0,0,0.00318770647675788,0,0,0,0,0
"0168 OB-STR-CTX Inh IMN_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53550893150795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136709358880565,0,0,0,0,0,0,0,0,0,0,0,0
"0169 OB-STR-CTX Inh IMN_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662774504404602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323155589703909,0,0,0,0.006132935509342,0,0,0,0,0,0,0.00179796916693002,0,0,0,0,0
"0170 OB-STR-CTX Inh IMN_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277443946036674,0,0,0,0,0,0,0,0,0,0,0.00392010924753021,0,0,0,0.0705260888743735,0,0,0,0.00128989400283783,0,0,0,0,0,0,0.123878804008704,0,0,0,0,0
"0171 OB-STR-CTX Inh IMN_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772686960811069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234874753402125,0,0,0,0,0,0,0,0,0,0,0,0
"0172 OB-STR-CTX Inh IMN_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552241616969493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161360036086965,0,0,0,0,0,0,0,0,0,0,0,0
"0173 Vip Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218408419738254,0,0.627377299123676,0.0455846596546657,0,0,0,0,0,0,0,0,0,0
"0174 Vip Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027045592854936,0.695363471464061,0,0,0,0,0,0,0,0,0,0
"0175 Vip Gaba_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184473456601435,0,0.193188481156111,0.473778128257498,0,0,0,0,0,0,0,0,0,0
"0176 Vip Gaba_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496487987352022,0.124418373644122,0,0,0,0,0,0,0,0,0,0
"0177 Vip Gaba_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2175576509842,0.39573416919416,0,0,0,0,0,0,0,0,0,0
"0178 Vip Gaba_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174831309313148,0.460051518102442,0,0,0,0,0,0,0,0,0,0
"0179 Vip Gaba_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124639133870637,0,0,0.0956068772955254,0.588422151318586,0,0,0,0,0,0,0,0,0,0
"0180 Vip Gaba_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773067927748249,0.0407178581340649,0,0,0,0,0,0,0,0,0,0
"0181 Vip Gaba_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174010972174448,0,0,0,0,0,0,0,0,0.00113250485868553,0,0,0,0,0,0,0.411458729355553,0.208272547793973,0,0,0,0,0,0,0,0,0,0
"0182 Vip Gaba_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698173970032469,0.00704255893363171,0,0,0,0,0,0,0,0,0,0,0,0.013293306002869,0.00374730040085674,0,0.585160045647272,0.00611204349752776,0,0,0,0,0,0,0,0,0,0
"0183 Vip Gaba_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565636094982035,0,0.236330923094793,0.396306144970675,0,0,0,0,0,0,0,0,0,0
"0184 Vip Gaba_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815870421741642,0,0.501624685384022,0.160487205740296,0,0,0,0,0,0,0,0,0,0
"0185 Sncg Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958788373953036,0,0,0,0,0,0,0,0,0,0,0
"0186 Sncg Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513944073786171,0,0.754770004569701,0.00642603516921932,0,0.00114713205464447,0,0,0,0,0,0,0,0
"0187 Sncg Gaba_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021569886507685,0,0.891895478675937,0.0119237578010258,0,0,0,0,0,0,0,0,0,0
"0189 Sncg Gaba_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930055943216993,0.00204782321094399,0,0.00280662651453552,0,0,0,0,0,0,0,0
"0190 Sncg Gaba_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965379669754155,0,0,0,0,0,0,0,0,0,0,0
"0191 Sncg Gaba_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725762967604524,0,0.588645719063671,0,0,0.015005686325673,0,0,0,0,0,0,0,0
"0192 Sncg Gaba_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200813180725474,0,0.561111838879766,0,0,0.00204369309113517,0,0,0,0,0,0,0,0
"0193 RHP-COA Ndnf Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187806391315816,0,0,0.0139749151872234,0,0,0,0.0440060415040022,0.000830413366557563,0,0.539067838101222,0,0,0.0237320007018343,0,0,0,0,0,0,0,0
"0194 RHP-COA Ndnf Gaba_2",0,0,0,0,0.00122020925765951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763634798975352,0.00094741312672143,0,0,0,0,0.0156344916703792,0,0,0.0028484202989417,0,0,0,0.0675945891292642,0.155573102638558,0,0.122400699750867,0,0,0.0816754932704486,0,0,0,0,0,0,0,0
"0195 RHP-COA Ndnf Gaba_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096769470243978,0,0,0,0,0.00597982619712521,0,0,0.0152047124541914,0,0.00184086958381813,0.0118078864529006,0.0640331899462521,0.0227160969254884,0,0.111101790352069,0.000990624433319525,0,0.165214748002641,0,0,0,0,0,0,0,0
"0196 RHP-COA Ndnf Gaba_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148903347177413,0,0,0,0.0130937966653624,0,0,0.575666251461719,0.0209237493956639,0,0.00458254359708477,0,0,0,0,0,0,0,0
"0197 RHP-COA Ndnf Gaba_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736660598465499,0,0.0118207689793289,0.1958883159635,0.0137944719117857,0.00512979487156715,0,0.192436075722439,0,0,0.0451249530238942,0,0,0,0,0,0,0,0
"0198 RHP-COA Ndnf Gaba_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953527512206276,0,0,0,0,0.00282803074929788,0,0,0.0031737592016804,0,0.00291422589922373,0.0116651957016988,0.439435086829096,0.00572683828220827,0,0,0,0,0.0194371232232176,0,0,0.0037863531706561,0,0,0,0,0
"0199 Lamp5 Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94247641616299,0,0,0,0,0.00126080823599252,0,0,0,0,0,0,0,0
"0200 Lamp5 Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736950391523028,0,0.100289383733371,0.00165984756699425,0,0,0,0,0,0,0,0,0,0
"0201 Lamp5 Gaba_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66083493110542,0,0.1269531729822,0,0,0.00091547399293883,0,0,0,0,0,0,0,0
"0202 Lamp5 Gaba_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117948173833731,0,0.000880543869952492,0.00960627503613779,0,0.322286891847702,0,0.0660925654082546,0,0,0.0750625873804287,0.00617784438232635,0,0,0,0,0,0,0
"0203 Lamp5 Lhx6 Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821574291632015,0,0,0,0,0.0137990167634682,0,0,0,0,0,0,0,0
"0204 Pvalb chandelier Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192567629171275,0,0,0,0,0,0,0,0,0,0.771776778582503,0,0,0,0,0,0,0,0
"0205 Pvalb Gaba_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382359904830217,0,0,0,0,0,0,0,0,0,0.0242421740672659,0.21008828834973,0,0,0,0,0,0,0
"0206 Pvalb Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354211811909945,0,0,0,0,0,0,0,0,0,0.316306836597824,0,0,0,0,0,0,0,0
"0207 Pvalb Gaba_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431230625081413,0,0,0,0,0,0,0,0,0,0.161575335714377,0.00953901797081984,0,0,0,0,0,0,0
"0208 Pvalb Gaba_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516444396973031,0,0,0,0,0,0,0,0,0,0.0510566287658109,0.0595257986971746,0,0,0,0,0,0,0
"0209 Pvalb Gaba_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212451128349061,0,0,0.29142799340278,0,0,0,0,0,0,0,0,0,0.258458380792265,0.0142936062897684,0,0,0,0,0,0,0
"0210 Pvalb Gaba_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803774487122137,0,0,0.353231684735757,0,0,0,0,0,0,0,0,0,0.255353956620429,0,0,0,0,0,0,0,0
"0211 Pvalb Gaba_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506925970184641,0,0,0,0,0,0,0,0,0,0.0187220375911691,0.0862786645607336,0,0,0,0,0,0,0
"0212 Pvalb Gaba_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568212488678159,0,0,0,0,0,0,0,0,0,0.0655627579661554,0.0258997529286235,0,0,0,0,0,0,0
"0213 Pvalb Gaba_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744117569042812,0,0,0,0,0,0,0,0,0,0,0.0300713864425693,0,0,0,0,0,0,0
"0214 Sst Gaba_1",0,0,0,0,0,0.000599557684880916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696001321518184,0,0,0.169938713649519,0,0,0,0,0,0,0,0,0,0.202834840317797,0.00710073711358112,0,0,0.0416252423739544,0,0,0,0
"0215 Sst Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211346407544015,0,0,0.00690753620028252,0,0,0,0.37753273658015,0,0,0,0,0,0.00943502309527772,0,0,0,0.0140751215574716,0,0,0,0
"0216 Sst Gaba_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380339055220787,0,0,0.0664008826033859,0,0,0,0.020100062311347,0,0,0,0,0,0.00599318898243134,0,0,0,0.0920151815390181,0,0,0,0
"0217 Sst Gaba_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155926112274813,0,0,0.00154353208534772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500060058807971,0,0,0,0
"0218 Sst Gaba_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222144409152297,0,0,0.198876268190369,0,0,0,0.00108234714127803,0,0,0,0,0,0.0110465224604195,0,0,0,0.10518778410871,0,0,0,0
"0219 Sst Gaba_6",0,0,0,0,0,0,0,0,0,0.00122724230509369,0,0,0,0,0,0,0,0,0,0,0.00115180633405269,0,0,0,0,0.16196711480302,0,0,0.150136743683372,0,0.000943354332753257,0,0.247005824352583,0,0,0,0,0,0.0240240322548011,0,0,0,0.00302063647822639,0,0,0,0
"0220 Sst Gaba_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35722360515932,0,0,0,0,0,0,0.015836269559003,0,0,0,0,0,0,0,0,0,0.223705901155847,0,0,0,0
"0221 Sst Gaba_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169879623230081,0,0,0.126621053000474,0,0,0,0.0508502461635433,0,0,0,0,0,0.152841194930422,0,0,0,0.0212669724158979,0,0,0,0
"0222 Sst Gaba_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14971260027834,0,0,0,0,0,0,0.0213890138206895,0,0,0,0,0,0,0,0,0,0.467705393101165,0,0,0,0
"0223 Sst Gaba_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19819467367416,0,0,0.0032589120259683,0,0,0,0.100441985460462,0,0,0,0,0,0,0,0,0,0.250648564371197,0,0,0,0
"0224 Sst Gaba_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433944330810634,0,0,0.0270032634390486,0,0,0,0.0174155797686236,0,0,0,0,0,0,0,0,0,0.111056370700658,0,0,0,0
"0225 Sst Gaba_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836283641543472,0,0,0.321341446916547,0,0,0,0.00110948495060316,0,0,0,0,0,0.079472215913886,0.00212685624304034,0,0,0.0457303606129044,0,0,0,0
"0226 Sst Gaba_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236205264012431,0,0,0.042081036365697,0,0,0,0.00143900004120525,0,0,0,0,0,0.0021494877078771,0,0,0,0.324181280396912,0,0,0,0
"0227 Sst Gaba_14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024688730924671,0,0,0.576241153988905,0,0,0,0,0,0,0,0,0,0.00747819601522317,0,0,0,0.0311766638242783,0,0,0,0
"0228 Sst Gaba_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224412146036766,0,0,0.00252301621595549,0,0,0,0.00534359852924017,0,0,0,0,0,0,0,0,0,0.346842262535655,0,0,0,0
"0229 Sst Gaba_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332821267555169,0,0,0.063948237613857,0,0,0,0.0178599903528611,0,0,0,0,0,0.00657006672172097,0,0,0,0.160538829777828,0,0,0,0
"0230 Sst Gaba_17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000864912434535055,0,0,0,0,0.0655204369735682,0,0,0.0645645865139557,0,0,0.0018505035359227,0.186042315738498,0,0,0,0,0,0.250136494924985,0.0074208569788276,0,0,0,0,0,0,0
"0231 Sst Gaba_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111077450132889,0,0,0.00926981827610965,0,0,0,0.35395103142022,0,0,0,0,0,0.00704448269780114,0,0,0,0.080154304962382,0,0,0,0
"0232 Sst Gaba_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161283573115449,0,0,0.173893156948409,0,0,0,0.13124188709962,0,0,0,0,0,0.0273989844516722,0,0,0,0.0155711575493365,0,0,0,0
"0233 STR Prox1 Lhx6 Gaba_1",0.000949090998091716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027281914087335,0,0.000801740912184899,0,0,0,0,0,0,0,0,0,0.0460970146709508,0,0,0,0,0,0.494727921630259,0,0,0,0,0,0,0,0
"0234 STR Prox1 Lhx6 Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626440245160128,0.0399247105369239,0,0,0,0,0,0,0
"0235 STR Prox1 Lhx6 Gaba_3",0.00234765089878194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374442621652669,0,0,0,0,0.0410911330064021,0,0,0.0591412871832616,0,0,0,0.025414085382734,0,0,0,0,0,0.437616216963399,0,0,0,0,0,0,0,0
"0236 STR Lhx8 Gaba_1",0.00185980940787775,0.00114303476493276,0.00296046539845279,0,0,0,0,0,0,0,0,0,0,0.0205015336771824,0,0,0,0,0,0,0.460529409651093,0,0,0,0,0.0174335679579797,0,0,0,0.00548640809594746,0.000908870616437562,0,0,0,0.00118130494848957,0,0,0,0.0145789532266697,0.0132400984357184,0,0.000907496477390202,0,0,0,0,0
"0237 STR Lhx8 Gaba_2",0.00161179893915817,0,0,0,0,0,0,0,0,0,0.00143521048549731,0,0,0,0,0.000913638448559005,0,0,0,0,0.0960224073016446,0,0.00173454027785581,0,0,0.0212830112204494,0,0,0.00102512708909683,0.000980824751240755,0.00396237649721465,0,0.0540881198772425,0,0,0,0,0,0.172711581919365,0.0994431893327006,0,0.00102233024704454,0,0,0,0,0
"0238 Sst Chodl Gaba_1",0.006882090666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322764423061706,0,0,0,0,0.013643747823993,0,0,0.001038961580071,0,0.0742362721955223,0,0.25084728021427,0,0.00146364735850087,0,0,0,0.0158702575508404,0.0149294867949351,0,0,0.00648442669647747,0,0,0,0
"0239 Sst Chodl Gaba_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05395998913661,0,0,0,0,0.00548988700058729,0,0,0,0,0.00293169221589743,0,0.474172197689793,0,0,0,0,0,0,0,0,0,0.0172436119530313,0,0,0,0
"0240 Sst Chodl Gaba_3",0.0114788325874806,0,0.00560285681333048,0,0,0,0,0,0,0,0,0,0,0.000984786317280563,0,0,0,0,0,0,0.0293067481205546,0,0,0,0,0.0111767698615816,0,0,0,0,0.0160613632197103,0,0.340396673544639,0,0,0,0,0,0,0,0,0,0.027397575740108,0,0,0,0
"0241 Sst Chodl Gaba_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143964274554769,0,0,0,0,0,0,0.0550999456017722,0,0,0,0,0,0,0,0,0,0.38399664440045,0,0,0,0
"0242 Sst Chodl Gaba_5",0.00211534402662261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312894729744658,0,0,0,0,0.117618119456924,0,0,0,0,0.00512776597513764,0,0.456636486942263,0,0,0,0,0,0,0.000770584635813702,0,0,0.00399391567469344,0,0,0,0
"0243 Sst Chodl Gaba_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398654288488761,0,0,0,0,0.0063398237800464,0,0,0,0,0,0,0,0,0,0,0,0,0.06989707210976,0.49086946091113,0,0.0031030922808526,0,0,0,0,0
"0244 NDB-SI-MA-STRv Lhx8 Gaba_1",0,0,0,0,0,0,0,0.0283318590857981,0,0,0.00357521165010247,0.00200818017222181,0.000797499677833672,0.118702143854367,0,0,0,0,0,0,0.102215648918536,0,0.012453251193365,0,0.00095782013644118,0.0200461166725477,0,0,0,0.0152662288487001,0.0504176892000742,0,0.0502239510681925,0,0,0,0,0,0,0.00458215321507889,0,0,0,0,0,0,0
"0245 NDB-SI-MA-STRv Lhx8 Gaba_2",0,0,0.00374309842310607,0,0,0,0,0,0,0,0,0,0,0.610984482389138,0,0,0,0,0,0,0.00978212185797785,0,0,0,0,0.0317779208580289,0,0,0.00238680673306855,0.00192357296356913,0.0100617824903141,0,0,0,0,0,0,0,0,0.00245029737267944,0,0,0,0,0,0,0
"0246 NDB-SI-MA-STRv Lhx8 Gaba_3",0,0,0.0229653085544898,0,0,0,0,0.00220800086985293,0,0,0,0,0,0.319113465910647,0,0,0,0,0,0,0.0162521467673845,0,0,0,0,0.0375409256769988,0,0,0.0081926060308882,0.0095227875686275,0.0224354164853631,0,0.0164373967504604,0,0.000928522307525443,0,0,0,0,0.0386501213585329,0,0.00185364889285331,0,0.000793718895617414,0,0,0
"0247 NDB-SI-MA-STRv Lhx8 Gaba_4",0,0,0,0,0,0,0,0,0,0.00108081723456867,0,0,0,0.506836142851056,0,0,0,0,0,0,0.00277375838994565,0,0,0,0,0.0150253989133178,0,0,0.00798945981098395,0,0.00115920709129971,0,0,0,0,0,0,0,0,0.145798276597243,0,0,0,0,0,0,0
"0248 NDB-SI-MA-STRv Lhx8 Gaba_5",0.00705432608393881,0,0.0484871409727292,0,0,0,0,0,0,0,0,0,0,0.15647911671457,0,0.0009978093597353,0,0,0,0,0.0382390331407947,0,0.00177699360015038,0,0,0.029821020400829,0,0,0,0,0.0390745093663065,0,0.0858511628753254,0,0,0,0,0,0,0.0212533264191354,0,0,0.0120494718358726,0,0,0,0
"0249 NDB-SI-MA-STRv Lhx8 Gaba_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0.89514199366489,0,0,0,0,0,0,0,0,0,0,0,0.00834145747826334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
